vid,framerate,MOS,MOS_raw
yfcc-batch17/13501,25.0,53.7027027027027,53.7027027027027
yfcc-batch17/13502,29.97002997002997,62.7027027027027,62.7027027027027
yfcc-batch17/13505,24.0,43.1081081081081,43.1081081081081
yfcc-batch17/13503,25.0,68.0263157894737,68.0263157894737
yfcc-batch17/13507,25.0,56.6944444444444,56.6944444444444
yfcc-batch17/13508,29.97002997002997,66.15151515151521,66.15151515151521
yfcc-batch17/13511,23.976,64.9736842105263,64.9736842105263
yfcc-batch17/13513,29.97002997002997,58.77777777777778,58.77777777777778
yfcc-batch17/13514,29.97002997002997,64.25,64.25
yfcc-batch17/13516,29.97002997002997,64.0,64.0
yfcc-batch17/13515,29.97002997002997,65.3333333333333,65.3333333333333
yfcc-batch17/13517,29.97002997002997,33.742857142857105,33.742857142857105
yfcc-batch17/13519,23.976023976023978,76.0,76.0
yfcc-batch17/13521,25.0,54.1621621621622,54.1621621621622
yfcc-batch17/13522,24.0,40.8787878787879,40.8787878787879
yfcc-batch17/13524,29.97002997002997,57.8571428571429,57.8571428571429
yfcc-batch17/13523,23.976,65.4722222222222,65.4722222222222
yfcc-batch17/13525,29.97002997002997,64.8787878787879,64.8787878787879
yfcc-batch17/13526,29.97,58.79411764705879,58.79411764705879
yfcc-batch17/13527,29.97002997002997,69.3333333333333,69.3333333333333
yfcc-batch17/13529,23.976023976023978,41.8095238095238,41.8095238095238
yfcc-batch17/13530,25.0,50.5789473684211,50.5789473684211
yfcc-batch17/13531,25.0,61.764705882352885,61.764705882352885
yfcc-batch17/13533,24.0,65.11428571428571,65.11428571428571
yfcc-batch17/13534,23.976023976023978,72.8648648648649,72.8648648648649
yfcc-batch17/13535,29.97002997002997,66.6060606060606,66.6060606060606
yfcc-batch17/13536,24.0,74.030303030303,74.030303030303
yfcc-batch17/13537,24.0,52.29411764705879,52.29411764705879
yfcc-batch17/13538,23.976023976023978,73.44444444444441,73.44444444444441
yfcc-batch17/13539,25.0,63.22222222222221,63.22222222222221
yfcc-batch17/13540,24.0,51.27777777777778,51.27777777777778
yfcc-batch17/13541,29.97002997002997,60.4444444444444,60.4444444444444
yfcc-batch17/13543,29.97,71.4166666666667,71.4166666666667
yfcc-batch17/13544,29.97002997002997,66.8387096774194,66.8387096774194
yfcc-batch17/13546,23.976023976023978,70.2352941176471,70.2352941176471
yfcc-batch17/13547,29.97002997002997,49.28571428571429,49.28571428571429
yfcc-batch17/13548,29.97,52.0,52.0
yfcc-batch17/13549,29.97002997002997,55.32432432432429,55.32432432432429
yfcc-batch17/13550,29.97002997002997,46.0540540540541,46.0540540540541
yfcc-batch17/13551,29.97,75.0571428571429,75.0571428571429
yfcc-batch17/13552,23.976023976023978,57.6285714285714,57.6285714285714
yfcc-batch17/13557,29.97002997002997,73.2162162162162,73.2162162162162
yfcc-batch17/13558,29.97002997002997,63.9705882352941,63.9705882352941
yfcc-batch17/13560,29.97002997002997,52.82857142857139,52.82857142857139
yfcc-batch17/13559,29.97002997002997,65.8974358974359,65.8974358974359
yfcc-batch17/13561,29.97002997002997,61.864864864864906,61.864864864864906
yfcc-batch17/13562,29.97,55.0540540540541,55.0540540540541
yfcc-batch17/13564,29.97,73.8571428571429,73.8571428571429
yfcc-batch17/13567,29.97,67.2424242424242,67.2424242424242
yfcc-batch17/13566,29.97002997002997,58.675675675675706,58.675675675675706
yfcc-batch17/13569,23.976023976023978,68.43243243243239,68.43243243243239
yfcc-batch17/13571,29.97002997002997,62.6666666666667,62.6666666666667
yfcc-batch17/13573,29.97,64.1388888888889,64.1388888888889
yfcc-batch17/13575,29.97002997002997,69.7647058823529,69.7647058823529
yfcc-batch17/13574,25.0,52.8333333333333,52.8333333333333
yfcc-batch17/13576,29.97,67.2424242424242,67.2424242424242
yfcc-batch17/13577,29.97002997002997,66.17647058823529,66.17647058823529
yfcc-batch17/13578,29.97002997002997,71.26923076923079,71.26923076923079
yfcc-batch17/13579,29.97002997002997,64.05714285714289,64.05714285714289
yfcc-batch17/13580,29.97002997002997,74.1428571428571,74.1428571428571
yfcc-batch17/13581,24.0,61.3333333333333,61.3333333333333
yfcc-batch17/13582,29.97002997002997,42.3939393939394,42.3939393939394
yfcc-batch17/13583,29.97,76.9117647058823,76.9117647058823
yfcc-batch17/13585,29.97002997002997,52.71428571428571,52.71428571428571
yfcc-batch17/13586,23.976023976023978,59.96774193548389,59.96774193548389
yfcc-batch17/13587,29.97002997002997,56.4285714285714,56.4285714285714
yfcc-batch17/13588,29.97002997002997,71.0,71.0
yfcc-batch17/13589,24.0,75.7647058823529,75.7647058823529
yfcc-batch17/13591,24.0,59.5,59.5
yfcc-batch17/13592,23.976023976023978,58.7027027027027,58.7027027027027
yfcc-batch17/13593,29.97,50.264705882352885,50.264705882352885
yfcc-batch17/13594,29.97002997002997,69.4571428571429,69.4571428571429
yfcc-batch17/13596,29.97,79.97058823529409,79.97058823529409
yfcc-batch17/13597,24.0,55.6842105263158,55.6842105263158
yfcc-batch17/13598,29.97002997002997,61.47368421052629,61.47368421052629
yfcc-batch17/13599,29.97002997002997,74.0571428571429,74.0571428571429
yfcc-batch17/13601,29.97002997002997,52.514285714285705,52.514285714285705
yfcc-batch17/13603,29.97,49.3333333333333,49.3333333333333
yfcc-batch17/13602,29.97002997002997,54.74285714285711,54.74285714285711
yfcc-batch17/13604,29.97002997002997,64.75,64.75
yfcc-batch17/13605,29.97002997002997,73.7222222222222,73.7222222222222
yfcc-batch17/13607,29.97002997002997,70.0,70.0
yfcc-batch17/13608,29.97002997002997,55.1428571428571,55.1428571428571
yfcc-batch17/13609,29.97002997002997,71.5142857142857,71.5142857142857
yfcc-batch17/13611,23.976023976023978,73.6857142857143,73.6857142857143
yfcc-batch17/13614,29.97002997002997,60.128205128205096,60.128205128205096
yfcc-batch17/13617,29.97,63.1621621621622,63.1621621621622
yfcc-batch17/13618,29.97002997002997,53.8484848484849,53.8484848484849
yfcc-batch17/13619,23.976023976023978,47.4444444444444,47.4444444444444
yfcc-batch17/13620,23.976023976023978,50.5,50.5
yfcc-batch17/13621,29.97002997002997,61.9444444444444,61.9444444444444
yfcc-batch17/13623,29.97002997002997,45.29411764705879,45.29411764705879
yfcc-batch17/13624,29.97,59.9117647058824,59.9117647058824
yfcc-batch17/13625,29.97,64.96875,64.96875
yfcc-batch17/13626,29.97002997002997,68.57575757575759,68.57575757575759
yfcc-batch17/13628,23.976,72.8611111111111,72.8611111111111
yfcc-batch17/13630,25.0,65.6944444444444,65.6944444444444
yfcc-batch17/13631,29.97002997002997,49.2972972972973,49.2972972972973
yfcc-batch17/13633,24.0,43.675675675675706,43.675675675675706
yfcc-batch17/13634,29.97002997002997,60.47222222222221,60.47222222222221
yfcc-batch17/13636,29.97002997002997,62.3783783783784,62.3783783783784
yfcc-batch17/13637,29.97002997002997,53.8684210526316,53.8684210526316
yfcc-batch17/13638,29.97002997002997,67.9714285714286,67.9714285714286
yfcc-batch17/13640,29.97,62.6176470588235,62.6176470588235
yfcc-batch17/13643,25.0,51.6666666666667,51.6666666666667
yfcc-batch17/13645,29.97,69.0789473684211,69.0789473684211
yfcc-batch17/13646,29.97,52.26315789473679,52.26315789473679
yfcc-batch17/13649,29.97002997002997,64.7941176470588,64.7941176470588
yfcc-batch17/13650,29.97002997002997,61.39473684210521,61.39473684210521
yfcc-batch17/13651,29.97002997002997,64.14285714285711,64.14285714285711
yfcc-batch17/13655,29.97002997002997,72.1666666666667,72.1666666666667
yfcc-batch17/13656,29.97002997002997,60.44117647058821,60.44117647058821
yfcc-batch17/13657,29.97002997002997,60.264705882352885,60.264705882352885
yfcc-batch17/13659,23.976023976023978,61.7297297297297,61.7297297297297
yfcc-batch17/13660,29.97,72.6111111111111,72.6111111111111
yfcc-batch17/13662,29.97002997002997,40.075,40.075
yfcc-batch17/13665,29.97002997002997,64.67647058823529,64.67647058823529
yfcc-batch17/13666,23.976023976023978,62.17142857142861,62.17142857142861
yfcc-batch17/13667,24.0,68.0,68.0
yfcc-batch17/13668,25.0,58.4166666666667,58.4166666666667
yfcc-batch17/13671,29.97002997002997,51.94117647058821,51.94117647058821
yfcc-batch17/13672,29.97002997002997,75.28571428571429,75.28571428571429
yfcc-batch17/13673,29.97,58.29411764705879,58.29411764705879
yfcc-batch17/13675,29.97002997002997,56.5428571428572,56.5428571428572
yfcc-batch17/13676,25.0,60.2894736842105,60.2894736842105
yfcc-batch17/13677,29.97002997002997,64.46875,64.46875
yfcc-batch17/13679,24.0,68.0263157894737,68.0263157894737
yfcc-batch17/13682,29.97002997002997,69.81081081081078,69.81081081081078
yfcc-batch17/13684,24.0,44.77777777777778,44.77777777777778
yfcc-batch17/13687,24.0,60.8611111111111,60.8611111111111
yfcc-batch17/13688,24.0,69.1842105263158,69.1842105263158
yfcc-batch17/13689,24.0,66.91891891891889,66.91891891891889
yfcc-batch17/13690,29.97,83.82352941176471,83.82352941176471
yfcc-batch17/13692,25.0,68.2,68.2
yfcc-batch17/13693,29.97,57.52777777777778,57.52777777777778
yfcc-batch17/13694,29.97,44.026315789473706,44.026315789473706
yfcc-batch17/13695,29.97002997002997,51.0909090909091,51.0909090909091
yfcc-batch17/13698,29.97002997002997,67.32352941176471,67.32352941176471
yfcc-batch17/13699,24.0,66.0,66.0
yfcc-batch17/13700,29.97002997002997,65.9090909090909,65.9090909090909
yfcc-batch17/13701,29.97002997002997,57.4166666666667,57.4166666666667
yfcc-batch17/13704,29.97002997002997,55.9444444444444,55.9444444444444
yfcc-batch17/13706,29.97002997002997,62.485714285714295,62.485714285714295
yfcc-batch17/13708,24.0,26.1818181818182,26.1818181818182
yfcc-batch17/13710,24.0,63.969696969697,63.969696969697
yfcc-batch17/13709,23.976023976023978,46.257142857142895,46.257142857142895
yfcc-batch17/13711,29.97002997002997,65.84848484848479,65.84848484848479
yfcc-batch17/13712,29.97002997002997,69.30769230769229,69.30769230769229
yfcc-batch17/13714,29.97002997002997,45.55882352941179,45.55882352941179
yfcc-batch17/13716,29.97,64.5833333333333,64.5833333333333
yfcc-batch17/13717,29.97002997002997,66.91428571428571,66.91428571428571
yfcc-batch17/13718,29.97,56.32352941176471,56.32352941176471
yfcc-batch17/13723,23.976023976023978,49.81578947368421,49.81578947368421
yfcc-batch17/13724,29.97002997002997,61.6470588235294,61.6470588235294
yfcc-batch17/13727,23.976,75.0810810810811,75.0810810810811
yfcc-batch17/13728,24.0,54.6486486486487,54.6486486486487
yfcc-batch17/13730,25.0,68.4358974358974,68.4358974358974
yfcc-batch17/13729,24.0,65.2222222222222,65.2222222222222
yfcc-batch17/13731,23.976023976023978,55.47222222222221,55.47222222222221
yfcc-batch17/13732,29.97002997002997,47.31428571428571,47.31428571428571
yfcc-batch17/13734,23.976023976023978,57.67647058823529,57.67647058823529
yfcc-batch17/13735,23.976,59.0,59.0
yfcc-batch17/13733,29.97002997002997,68.91176470588239,68.91176470588239
yfcc-batch17/13736,29.97,62.5121951219512,62.5121951219512
yfcc-batch17/13739,29.97002997002997,69.4285714285714,69.4285714285714
yfcc-batch17/13740,29.97,56.13513513513509,56.13513513513509
yfcc-batch17/13741,29.97002997002997,71.05555555555559,71.05555555555559
yfcc-batch17/13742,24.0,72.54285714285709,72.54285714285709
yfcc-batch17/13744,29.97002997002997,70.1111111111111,70.1111111111111
yfcc-batch17/13746,29.97,64.9722222222222,64.9722222222222
yfcc-batch17/13747,23.976023976023978,59.75,59.75
yfcc-batch17/13748,24.0,54.925,54.925
yfcc-batch17/13749,29.97002997002997,61.6666666666667,61.6666666666667
yfcc-batch17/13750,24.0,55.20588235294121,55.20588235294121
yfcc-batch17/13751,29.97002997002997,65.5555555555556,65.5555555555556
yfcc-batch17/13752,29.97,74.5675675675676,74.5675675675676
yfcc-batch17/13753,29.97002997002997,62.74285714285711,62.74285714285711
yfcc-batch17/13755,29.97002997002997,59.9473684210526,59.9473684210526
yfcc-batch17/13758,29.97002997002997,62.2894736842105,62.2894736842105
yfcc-batch17/13756,25.0,76.8,76.8
yfcc-batch17/13757,25.0,78.34375,78.34375
yfcc-batch17/13759,24.0,55.70588235294121,55.70588235294121
yfcc-batch17/13761,29.97002997002997,68.41176470588239,68.41176470588239
yfcc-batch17/13762,29.97002997002997,61.085714285714296,61.085714285714296
yfcc-batch17/13763,24.0,52.47368421052629,52.47368421052629
yfcc-batch17/13764,29.97002997002997,59.82857142857139,59.82857142857139
yfcc-batch17/13765,25.0,74.1538461538462,74.1538461538462
yfcc-batch17/13767,29.97002997002997,62.13513513513509,62.13513513513509
yfcc-batch17/13768,29.97002997002997,51.0,51.0
yfcc-batch17/13770,29.97002997002997,61.6486486486487,61.6486486486487
yfcc-batch17/13772,29.97002997002997,63.5555555555556,63.5555555555556
yfcc-batch17/13773,29.97002997002997,51.11428571428571,51.11428571428571
yfcc-batch17/13775,23.976,71.5263157894737,71.5263157894737
yfcc-batch17/13774,25.0,74.45714285714291,74.45714285714291
yfcc-batch17/13778,25.0,75.2647058823529,75.2647058823529
yfcc-batch17/13777,29.97002997002997,63.6470588235294,63.6470588235294
yfcc-batch17/13779,29.97002997002997,61.74285714285711,61.74285714285711
yfcc-batch17/13780,29.97002997002997,64.4117647058823,64.4117647058823
yfcc-batch17/13781,29.97002997002997,67.6060606060606,67.6060606060606
yfcc-batch17/13786,29.97002997002997,51.6111111111111,51.6111111111111
yfcc-batch17/13789,25.0,64.6388888888889,64.6388888888889
yfcc-batch17/13788,29.97002997002997,69.0285714285714,69.0285714285714
yfcc-batch17/13790,29.97002997002997,54.27777777777778,54.27777777777778
yfcc-batch17/13791,29.97002997002997,67.3823529411765,67.3823529411765
yfcc-batch17/13792,29.97002997002997,56.189189189189214,56.189189189189214
yfcc-batch17/13793,29.97002997002997,60.82857142857139,60.82857142857139
yfcc-batch17/13796,15.0,72.3611111111111,72.3611111111111
yfcc-batch17/13799,29.97002997002997,35.514285714285705,35.514285714285705
yfcc-batch17/13800,29.97002997002997,45.4285714285714,45.4285714285714
yfcc-batch17/13801,29.97002997002997,65.4848484848485,65.4848484848485
yfcc-batch17/13802,29.97,64.6410256410256,64.6410256410256
yfcc-batch17/13804,29.97002997002997,37.5384615384615,37.5384615384615
yfcc-batch17/13806,29.97002997002997,70.6285714285714,70.6285714285714
yfcc-batch17/13808,29.97002997002997,56.4444444444444,56.4444444444444
yfcc-batch17/13811,29.97002997002997,55.5,55.5
yfcc-batch17/13814,29.97002997002997,77.4736842105263,77.4736842105263
yfcc-batch17/13815,29.97002997002997,65.3684210526316,65.3684210526316
yfcc-batch17/13817,29.97002997002997,61.085714285714296,61.085714285714296
yfcc-batch17/13818,29.97002997002997,55.9117647058824,55.9117647058824
yfcc-batch17/13819,24.0,64.09375,64.09375
yfcc-batch17/13820,29.97002997002997,71.79310344827591,71.79310344827591
yfcc-batch17/13821,24.0,58.0833333333333,58.0833333333333
yfcc-batch17/13822,29.97002997002997,58.7837837837838,58.7837837837838
yfcc-batch17/13825,23.976023976023978,70.775,70.775
yfcc-batch17/13824,29.97,56.0,56.0
yfcc-batch17/13827,29.97,68.91176470588239,68.91176470588239
yfcc-batch17/13837,29.97002997002997,66.62857142857139,66.62857142857139
yfcc-batch17/13838,29.97002997002997,64.8333333333333,64.8333333333333
yfcc-batch17/13839,29.97002997002997,33.9428571428571,33.9428571428571
yfcc-batch17/13840,29.97002997002997,66.92307692307689,66.92307692307689
yfcc-batch17/13845,25.0,62.3055555555556,62.3055555555556
yfcc-batch17/13846,29.97002997002997,67.8,67.8
yfcc-batch17/13847,29.97002997002997,71.0606060606061,71.0606060606061
yfcc-batch17/13848,24.0,74.17142857142859,74.17142857142859
yfcc-batch17/13849,29.97002997002997,59.2121212121212,59.2121212121212
yfcc-batch17/13850,29.97002997002997,53.5853658536585,53.5853658536585
yfcc-batch17/13851,29.97,76.3243243243243,76.3243243243243
yfcc-batch17/13852,29.97002997002997,48.79411764705879,48.79411764705879
yfcc-batch17/13854,23.976023976023978,72.375,72.375
yfcc-batch17/13855,29.97002997002997,58.67647058823529,58.67647058823529
yfcc-batch17/13856,29.97002997002997,71.02857142857141,71.02857142857141
yfcc-batch17/13858,29.97,71.9189189189189,71.9189189189189
yfcc-batch17/13857,29.97,66.78125,66.78125
yfcc-batch17/13859,23.976023976023978,60.026315789473706,60.026315789473706
yfcc-batch17/13860,29.97002997002997,45.75,45.75
yfcc-batch17/13862,25.0,73.1428571428571,73.1428571428571
yfcc-batch17/13863,23.976023976023978,64.0285714285714,64.0285714285714
yfcc-batch17/13864,29.97,71.3888888888889,71.3888888888889
yfcc-batch17/13866,29.97002997002997,75.5405405405405,75.5405405405405
yfcc-batch17/13870,29.97002997002997,54.63636363636361,54.63636363636361
yfcc-batch17/13871,24.0,45.8378378378378,45.8378378378378
yfcc-batch17/13873,29.97002997002997,60.3636363636364,60.3636363636364
yfcc-batch17/13874,29.97002997002997,65.0,65.0
yfcc-batch17/13875,23.976,79.7837837837838,79.7837837837838
yfcc-batch17/13876,29.97002997002997,65.6666666666667,65.6666666666667
yfcc-batch17/13877,24.0,58.5294117647059,58.5294117647059
yfcc-batch17/13878,29.97002997002997,70.54285714285709,70.54285714285709
yfcc-batch17/13879,29.97002997002997,43.68571428571429,43.68571428571429
yfcc-batch17/13880,29.97002997002997,44.2972972972973,44.2972972972973
yfcc-batch17/13881,29.97002997002997,62.47222222222221,62.47222222222221
yfcc-batch17/13883,29.97002997002997,54.3529411764706,54.3529411764706
yfcc-batch17/13884,23.976023976023978,56.027027027027,56.027027027027
yfcc-batch17/13885,24.0,39.2972972972973,39.2972972972973
yfcc-batch17/13886,29.97002997002997,66.35294117647061,66.35294117647061
yfcc-batch17/13888,24.0,53.027027027027,53.027027027027
yfcc-batch17/13887,29.97002997002997,52.4473684210526,52.4473684210526
yfcc-batch17/13890,29.97002997002997,78.2647058823529,78.2647058823529
yfcc-batch17/13892,29.97002997002997,44.864864864864906,44.864864864864906
yfcc-batch17/13893,29.97002997002997,56.7272727272727,56.7272727272727
yfcc-batch17/13894,29.97,59.1621621621622,59.1621621621622
yfcc-batch17/13896,29.97002997002997,64.3225806451613,64.3225806451613
yfcc-batch17/13898,29.97002997002997,67.85294117647061,67.85294117647061
yfcc-batch17/13897,29.97002997002997,63.0,63.0
yfcc-batch17/13901,29.97002997002997,67.1666666666667,67.1666666666667
yfcc-batch17/13902,29.97002997002997,60.4571428571429,60.4571428571429
yfcc-batch17/13903,29.97002997002997,56.8823529411765,56.8823529411765
yfcc-batch17/13904,29.97002997002997,71.5263157894737,71.5263157894737
yfcc-batch17/13905,29.97002997002997,74.84848484848479,74.84848484848479
yfcc-batch17/13906,29.97002997002997,44.921052631579,44.921052631579
yfcc-batch17/13907,29.97002997002997,40.5,40.5
yfcc-batch17/13908,29.97002997002997,60.5,60.5
yfcc-batch17/13909,25.0,70.5405405405405,70.5405405405405
yfcc-batch17/13910,29.97002997002997,65.7714285714286,65.7714285714286
yfcc-batch17/13912,29.97002997002997,59.9714285714286,59.9714285714286
yfcc-batch17/13911,29.97002997002997,59.8888888888889,59.8888888888889
yfcc-batch17/13913,29.97002997002997,63.030303030303,63.030303030303
yfcc-batch17/13914,29.97,76.5,76.5
yfcc-batch17/13915,29.97002997002997,68.14285714285711,68.14285714285711
yfcc-batch17/13916,23.976023976023978,51.39473684210521,51.39473684210521
yfcc-batch17/13917,23.976023976023978,73.2,73.2
yfcc-batch17/13919,29.97002997002997,60.4864864864865,60.4864864864865
yfcc-batch17/13920,29.97002997002997,42.76315789473679,42.76315789473679
yfcc-batch17/13921,29.97,41.2972972972973,41.2972972972973
yfcc-batch17/13922,29.97002997002997,72.2285714285714,72.2285714285714
yfcc-batch17/13923,29.97002997002997,59.2,59.2
yfcc-batch17/13924,29.97002997002997,59.4,59.4
yfcc-batch17/13925,29.97002997002997,43.6111111111111,43.6111111111111
yfcc-batch17/13927,29.97002997002997,61.5882352941177,61.5882352941177
yfcc-batch17/13926,29.97002997002997,68.8285714285714,68.8285714285714
yfcc-batch17/13932,29.97002997002997,70.97142857142859,70.97142857142859
yfcc-batch17/13933,29.97002997002997,63.57142857142861,63.57142857142861
yfcc-batch17/13931,29.97,58.8709677419355,58.8709677419355
yfcc-batch17/13934,29.97002997002997,68.0833333333333,68.0833333333333
yfcc-batch17/13935,24.0,45.74285714285711,45.74285714285711
yfcc-batch17/13939,29.97002997002997,42.1578947368421,42.1578947368421
yfcc-batch17/13940,24.0,54.1944444444444,54.1944444444444
yfcc-batch17/13121,29.97,60.57142857142861,60.57142857142861
yfcc-batch17/13122,24.0,46.5,46.5
yfcc-batch17/13123,29.97,75.5833333333333,75.5833333333333
yfcc-batch17/13126,29.97,65.4411764705882,65.4411764705882
yfcc-batch17/13127,29.97002997002997,39.027027027027,39.027027027027
yfcc-batch17/13128,29.97,60.3529411764706,60.3529411764706
yfcc-batch17/13130,29.97,61.9428571428571,61.9428571428571
yfcc-batch17/13132,29.97002997002997,47.8055555555556,47.8055555555556
yfcc-batch17/13133,29.97002997002997,50.842105263157904,50.842105263157904
yfcc-batch17/13134,29.97002997002997,66.29729729729729,66.29729729729729
yfcc-batch17/13135,29.97002997002997,73.3888888888889,73.3888888888889
yfcc-batch17/13136,29.97002997002997,58.4117647058824,58.4117647058824
yfcc-batch17/13138,29.97002997002997,62.8,62.8
yfcc-batch17/13137,29.97002997002997,74.7428571428572,74.7428571428572
yfcc-batch17/13141,29.97,71.3030303030303,71.3030303030303
yfcc-batch17/13142,29.97002997002997,64.4722222222222,64.4722222222222
yfcc-batch17/13143,29.97002997002997,70.4054054054054,70.4054054054054
yfcc-batch17/13144,24.0,63.8823529411765,63.8823529411765
yfcc-batch17/13145,25.0,58.864864864864906,58.864864864864906
yfcc-batch17/13148,29.97002997002997,30.5277777777778,30.5277777777778
yfcc-batch17/13147,29.97002997002997,55.514285714285705,55.514285714285705
yfcc-batch17/13149,24.0,49.3055555555556,49.3055555555556
yfcc-batch17/13150,29.97002997002997,60.764705882352885,60.764705882352885
yfcc-batch17/13151,29.97002997002997,56.0285714285714,56.0285714285714
yfcc-batch17/13152,25.0,67.0,67.0
yfcc-batch17/13153,29.97002997002997,57.68571428571429,57.68571428571429
yfcc-batch17/13154,23.976023976023978,75.5882352941177,75.5882352941177
yfcc-batch17/13157,29.97002997002997,65.972972972973,65.972972972973
yfcc-batch17/13156,29.97002997002997,67.1666666666667,67.1666666666667
yfcc-batch17/13158,24.0,43.47368421052629,43.47368421052629
yfcc-batch17/13159,29.97002997002997,73.0,73.0
yfcc-batch17/13162,29.97002997002997,68.7777777777778,68.7777777777778
yfcc-batch17/13164,23.976023976023978,63.7567567567568,63.7567567567568
yfcc-batch17/13166,23.976023976023978,38.0,38.0
yfcc-batch17/13167,25.0,82.97142857142859,82.97142857142859
yfcc-batch17/13168,29.97002997002997,40.8055555555556,40.8055555555556
yfcc-batch17/13169,29.97002997002997,54.085714285714296,54.085714285714296
yfcc-batch17/13176,24.0,49.7179487179487,49.7179487179487
yfcc-batch17/13177,29.97,68.972972972973,68.972972972973
yfcc-batch17/13178,29.97002997002997,43.030303030303,43.030303030303
yfcc-batch17/13179,29.97002997002997,63.29411764705879,63.29411764705879
yfcc-batch17/13180,29.97,40.4571428571429,40.4571428571429
yfcc-batch17/13181,29.97,63.5,63.5
yfcc-batch17/13182,29.97002997002997,65.9444444444444,65.9444444444444
yfcc-batch17/13184,24.0,45.8918918918919,45.8918918918919
yfcc-batch17/13186,29.97002997002997,66.91428571428571,66.91428571428571
yfcc-batch17/13187,29.97002997002997,63.1621621621622,63.1621621621622
yfcc-batch17/13189,25.0,54.4,54.4
yfcc-batch17/13191,29.97,63.236842105263214,63.236842105263214
yfcc-batch17/13194,25.0,67.70270270270271,67.70270270270271
yfcc-batch17/13196,24.0,68.8918918918919,68.8918918918919
yfcc-batch17/13198,29.97,58.0294117647059,58.0294117647059
yfcc-batch17/13199,23.976023976023978,64.3888888888889,64.3888888888889
yfcc-batch17/13203,29.97002997002997,70.82857142857141,70.82857142857141
yfcc-batch17/13202,29.97002997002997,65.5588235294118,65.5588235294118
yfcc-batch17/13205,24.0,55.3513513513514,55.3513513513514
yfcc-batch17/13206,29.97002997002997,72.0769230769231,72.0769230769231
yfcc-batch17/13207,29.97002997002997,80.7777777777778,80.7777777777778
yfcc-batch17/13209,24.0,63.52777777777778,63.52777777777778
yfcc-batch17/13208,29.97002997002997,79.3823529411764,79.3823529411764
yfcc-batch17/13211,24.0,58.4166666666667,58.4166666666667
yfcc-batch17/13212,23.976023976023978,78.7105263157895,78.7105263157895
yfcc-batch17/13214,29.97002997002997,69.8055555555556,69.8055555555556
yfcc-batch17/13215,29.97002997002997,58.5135135135135,58.5135135135135
yfcc-batch17/13217,23.976023976023978,73.7894736842105,73.7894736842105
yfcc-batch17/13218,29.97002997002997,65.4285714285714,65.4285714285714
yfcc-batch17/13221,25.0,73.82857142857141,73.82857142857141
yfcc-batch17/13223,29.97002997002997,42.0,42.0
yfcc-batch17/13222,29.97002997002997,58.487179487179496,58.487179487179496
yfcc-batch17/13224,29.97002997002997,45.3055555555556,45.3055555555556
yfcc-batch17/13225,23.976023976023978,72.8157894736842,72.8157894736842
yfcc-batch17/13227,29.97002997002997,78.3939393939394,78.3939393939394
yfcc-batch17/13229,29.97002997002997,64.2571428571429,64.2571428571429
yfcc-batch17/13230,29.97002997002997,61.4166666666667,61.4166666666667
yfcc-batch17/13231,29.97002997002997,43.6388888888889,43.6388888888889
yfcc-batch17/13232,24.0,57.17142857142861,57.17142857142861
yfcc-batch17/13233,29.97002997002997,59.7894736842105,59.7894736842105
yfcc-batch17/13235,29.97,64.6,64.6
yfcc-batch17/13234,23.976023976023978,64.3684210526316,64.3684210526316
yfcc-batch17/13236,23.976023976023978,54.085714285714296,54.085714285714296
yfcc-batch17/13238,29.97002997002997,44.6285714285714,44.6285714285714
yfcc-batch17/13239,29.97002997002997,43.4571428571429,43.4571428571429
yfcc-batch17/13237,29.97002997002997,69.3055555555556,69.3055555555556
yfcc-batch17/13240,29.97002997002997,52.70588235294121,52.70588235294121
yfcc-batch17/13241,29.97002997002997,66.4411764705882,66.4411764705882
yfcc-batch17/13242,29.97002997002997,68.07692307692311,68.07692307692311
yfcc-batch17/13243,29.97002997002997,75.6111111111111,75.6111111111111
yfcc-batch17/13244,29.97002997002997,66.25,66.25
yfcc-batch17/13247,29.97002997002997,66.2647058823529,66.2647058823529
yfcc-batch17/13249,24.0,37.8857142857143,37.8857142857143
yfcc-batch17/13248,24.0,48.28125,48.28125
yfcc-batch17/13252,29.97002997002997,52.3333333333333,52.3333333333333
yfcc-batch17/13254,24.0,71.5277777777778,71.5277777777778
yfcc-batch17/13255,25.0,49.36585365853661,49.36585365853661
yfcc-batch17/13256,29.97002997002997,49.9142857142857,49.9142857142857
yfcc-batch17/13257,24.0,41.2162162162162,41.2162162162162
yfcc-batch17/13258,29.97002997002997,55.736842105263214,55.736842105263214
yfcc-batch17/13259,29.97002997002997,51.8,51.8
yfcc-batch17/13260,29.97002997002997,62.9166666666667,62.9166666666667
yfcc-batch17/13262,23.976023976023978,69.4857142857143,69.4857142857143
yfcc-batch17/13263,29.97002997002997,71.1212121212121,71.1212121212121
yfcc-batch17/13264,24.0,60.675675675675706,60.675675675675706
yfcc-batch17/13266,24.0,77.05263157894741,77.05263157894741
yfcc-batch17/13267,24.0,38.8285714285714,38.8285714285714
yfcc-batch17/13269,25.0,79.575,79.575
yfcc-batch17/13270,29.97,75.82857142857141,75.82857142857141
yfcc-batch17/13271,23.976023976023978,33.4054054054054,33.4054054054054
yfcc-batch17/13272,29.97002997002997,61.6176470588235,61.6176470588235
yfcc-batch17/13273,24.0,38.4864864864865,38.4864864864865
yfcc-batch17/13274,30.0,70.1111111111111,70.1111111111111
